1,价,不错,整体,正面
473,_,刺痛,使用体验,负面
473,_,不推荐,整体,负面
474,_,不错,整体,正面
474,_,还不错,整体,正面
475,补水,不错,整体,正面
475,水,还不错,整体,正面
476,效果,很划算,价格,正面
476,卸妆,划算,价格,正面
477,_,油,使用体验,负面
478,快递,快,物流,正面
478,快递小哥,好评,整体,正面
479,赠品,没,价格,负面
479,价,没用,整体,负面
480,香味,很舒服,使用体验,正面
480,吸收,润润的,使用体验,正面
481,速度,不错,整体,正面
481,_,很快,物流,正面
482,效果,差,整体,负面
482,上妆效果,_,功效,正面
483,物流,快,物流,正面
483,发货,好,整体,正面
484,价,不错,整体,正面
484,_,真心不错,整体,正面
485,吸收,好用,整体,正面
485,_,快,物流,正面
486,_,好,整体,正面
486,_,不好,整体,负面
487,_,好,整体,正面
487,_,挺好,整体,正面
488,服务,很好,整体,正面
488,服务态度,好,整体,正面
489,活动,很好,整体,正面
489,_,很好用,整体,正面
490,_,不错,整体,正面
490,_,超值,价格,正面
491,_,好,整体,正面
491,_,喜欢,整体,正面
492,包装,_,包装,正面
493,包装,不错,整体,正面
493,香味,很好,整体,正面
494,_,便宜,价格,正面
495,_,好,整体,正面
495,_,还好,整体,正面
496,_,还行,整体,正面
497,_,很好,整体,正面
497,_,很好用,整体,正面
498,_,很好,整体,正面
498,_,很好用,整体,正面
499,产品,不错,整体,正面
499,_,还不错,整体,正面
500,_,很好,整体,正面
500,_,好,整体,正面
501,酒精味,舒服,使用体验,正面
501,味,黏黏的,使用体验,负面
502,活动,好,整体,正面
502,_,一直用,整体,正面
503,_,好用,整体,正面
503,_,好,整体,正面
504,量,不错,整体,正面
504,_,很好,整体,正面
505,_,不错,整体,正面
505,_,还不错,整体,正面
506,礼品,不错,整体,正面
506,_,确实不错,整体,正面
507,_,很好,整体,正面
507,_,很好用,整体,正面
508,保湿效果,不错,整体,正面
508,效果,很好,整体,正面
509,_,是正品,真伪,正面
509,_,便宜,价格,正面
510,_,不错,整体,正面
510,_,喜欢,整体,正面
511,_,不错,整体,正面
511,_,很大,价格,正面
512,价格,不错,整体,正面
512,质量,还不错,整体,正面
513,_,好用,整体,正面
513,_,好,整体,正面
514,_,很好,整体,正面
514,_,很好用,整体,正面
515,物流,很好,整体,正面
515,包装,很好用,整体,正面
516,物流,快,物流,正面
516,包装,好,整体,正面
517,_,好用,整体,正面
517,_,好,整体,正面
518,_,挺好的,整体,正面
518,_,好,整体,正面
519,_,满意,整体,正面
519,_,棒,物流,正面
520,包装,不错,整体,正面
520,_,还不错,整体,正面
521,吸收,很多,成分,正面
521,水,多,成分,正面
522,味道,很好,整体,正面
522,泡沫,好,整体,正面
523,水,假的,真伪,负面
524,味,_,气味,正面
524,塑料味,_,气味,负面
525,_,很好,整体,正面
525,_,好,整体,正面
526,_,很喜欢,整体,正面
526,_,喜欢,整体,正面
527,_,好,整体,正面
527,_,可以,整体,正面
528,_,没有,包装,负面
528,_,没,价格,负面
529,味道,很好,整体,正面
529,效果,好,整体,正面
530,_,很好,整体,正面
530,_,好用,整体,正面
531,_,不错,整体,正面
531,_,很自然,功效,正面
532,效果,不错,整体,正面
532,价位,高,价格,正面
533,价格,不错,整体,正面
533,性价比,还不错,整体,正面
534,_,挺好的,整体,正面
534,_,好,整体,正面
535,好评,好评,整体,正面
535,_,好,整体,正面
536,降价,垃圾,整体,负面
536,价,降价,价格,负面
537,味道,还行,整体,正面
537,味,可以,整体,正面
538,物流,快,物流,正面
538,性价比,非常快,物流,正面
539,遮暇,不错,整体,正面
539,_,一般,整体,中性
540,效果,滑滑的,使用体验,正面
540,_,温和,使用体验,正面
541,收货,不错,整体,正面
541,_,挺好的,整体,正面
542,补水,快,物流,正面
542,保湿,不油腻,使用体验,正面
543,降价,快,物流,正面
543,价,降价,价格,负面
544,补水,不错,整体,正面
544,水,好用,整体,正面
545,包装,简陋,包装,负面
545,_,没,价格,负面
546,补水效果,不错,整体,正面
546,补水,补水,功效,正面
547,_,是正品,真伪,正面
547,_,实惠,价格,正面
548,_,实惠,价格,正面
548,_,很满意,整体,正面
549,物流,没,价格,负面
549,效果,没用,整体,负面
550,物流,很满意,整体,正面
550,产品,满意,整体,正面
551,香味,好,整体,正面
551,清洁能力,不好,整体,负面
552,产品,优惠,价格,正面
552,价,廉,价格,正面
553,味道,很讨厌,整体,负面
553,味,_,气味,正面
554,卡粉,很好,整体,正面
554,价,很好用,整体,正面
555,_,不错,整体,正面
555,_,还不错,整体,正面
556,包装,挺好的,整体,正面
556,态度,好,整体,正面
557,快递,很好,整体,正面
557,盒子,很快,物流,正面
558,_,很好,整体,正面
558,_,很好用,整体,正面
559,护肤,不错,整体,正面
559,_,一直用,整体,正面
560,_,好用,整体,正面
560,_,好,整体,正面
561,精华,很舒服,使用体验,正面
561,_,很多,成分,正面
562,吸收,好,整体,正面
562,_,挺好,整体,正面
563,_,没,价格,负面
563,_,没什么,使用体验,负面
564,补水,补水,功效,正面
564,水,_,成分,正面
565,_,不错,整体,正面
565,_,大,价格,正面
566,包装,不错,整体,正面
566,_,还可以,整体,正面
567,_,好,整体,正面
568,味道,不错,整体,正面
568,味,好用,整体,正面
569,遮暇,很白,功效,正面
569,_,遮暇,功效,正面
570,味道,不适合,功效,负面
570,味,适合,整体,正面
571,_,不错,整体,正面
571,_,很不错,整体,正面
572,味道,好用,整体,正面
572,味,好,整体,正面
573,效果,不错,整体,正面
573,气味,很好,整体,正面
574,_,好,整体,正面
574,_,划算,价格,正面
575,_,不敢用,整体,负面
575,_,正,其他,正面
576,_,好,整体,正面
576,_,蛮好的,整体,正面
577,泡沫,好用,整体,正面
577,清洁能力,好,整体,正面
578,效果,还可以,整体,正面
578,持妆,可以,整体,正面
579,价,好用,整体,正面
579,_,好,整体,正面
580,礼物,不错,整体,正面
580,_,很好,整体,正面
581,_,不错,整体,正面
581,_,挺不错,整体,正面
582,保湿效果,很好,整体,正面
582,效果,好用,整体,正面
583,_,不错,整体,正面
583,_,很不错,整体,正面
584,_,好,整体,正面
584,_,满意,整体,正面
585,盒子,便宜,价格,正面
585,味,油,使用体验,负面
586,_,很好,整体,正面
586,_,很喜欢,整体,正面
587,隔离,不错,整体,正面
587,_,很不错,整体,正面
588,效果,好,整体,正面
588,上妆效果,还好,整体,正面
589,_,是正品,真伪,正面
589,_,正品,真伪,正面
590,补水效果,好用,整体,正面
590,补水,好,整体,正面
591,包装,高,价格,正面
591,_,比较高,价格,正面
592,_,好用,整体,正面
592,_,好,整体,正面
593,包装,不错,整体,正面
593,颜值,喜欢,整体,正面
594,保湿效果,不错,整体,正面
594,效果,保湿,功效,正面
595,快递,快,物流,正面
595,速度,细腻,使用体验,正面
596,好评,好评,整体,正面
596,_,好,整体,正面
597,_,很好,整体,正面
597,_,好,整体,正面
598,_,不敢用,整体,负面
599,效果,好,整体,正面
599,隔离效果,不好,整体,负面
600,_,挺好的,整体,正面
600,_,好,整体,正面
601,_,喜欢,整体,正面
601,_,不油腻,使用体验,正面
602,赠品,不错,整体,正面
602,_,还不错,整体,正面
603,_,好,整体,正面
603,_,便宜,价格,正面
604,保湿效果,不错,整体,正面
604,效果,很舒服,使用体验,正面
605,保湿,不错,整体,正面
605,产品,很自然,功效,正面
606,量,好用,整体,正面
606,好评,好评,整体,正面
607,_,快,物流,正面
607,_,好,整体,正面
608,效果,不错,整体,正面
608,_,方便,使用体验,正面
609,价格,好,整体,正面
609,补水,实惠,价格,正面
610,精华,很好,整体,正面
610,_,好,整体,正面
611,包装,好,整体,正面
611,_,非常好,整体,正面
612,价格,贵,价格,负面
612,价,不知道真假,真伪,中性
613,_,不错,整体,正面
613,_,还不错,整体,正面
614,_,不错,整体,正面
614,_,好用,整体,正面
615,味道,还可以,整体,正面
615,味,好,整体,正面
616,_,不错,整体,正面
616,_,还不错,整体,正面
617,_,很喜欢,整体,正面
617,_,喜欢,整体,正面
618,价格,挺好的,整体,正面
618,补水效果,好,整体,正面
619,浮粉,好用,整体,正面
619,_,好,整体,正面
620,效果,很好,整体,正面
620,产品,好,整体,正面
621,包装,不错,整体,正面
621,外包装,还不错,整体,正面
622,_,优惠,价格,正面
622,_,大,价格,正面
623,保湿效果,好,整体,正面
623,效果,非常好,整体,正面
624,_,不错,整体,正面
624,_,一直用,整体,正面
625,_,很舒服,使用体验,正面
625,_,划算,价格,正面
626,_,很好,整体,正面
626,_,很好用,整体,正面
627,香味,一样,气味,正面
627,味,没,价格,负面
628,物流,物美价廉,价格,正面
628,活动,满意,整体,正面
629,速度,不错,整体,正面
629,_,快,物流,正面
630,物流,快,物流,正面
630,包装,给力,物流,正面
631,包装,是正品,真伪,正面
631,_,正品,真伪,正面
632,_,不干,使用体验,正面
632,_,服帖,使用体验,正面
633,_,便宜,价格,正面
633,_,很多,成分,正面
634,量,好,整体,正面
634,_,好小,尺寸,负面
635,味道,好用,整体,正面
635,味,好,整体,正面
636,颜色,不错,整体,正面
636,遮瑕,一般,整体,中性
637,_,很好,整体,正面
637,_,好,整体,正面
638,快递,快,物流,正面
638,速度,好,整体,正面
639,_,很满意,整体,正面
639,_,满意,整体,正面
640,水,不错,整体,正面
640,_,还不错,整体,正面
641,_,油,使用体验,负面
641,_,不推荐,整体,负面
642,_,不错,整体,正面
642,_,很多,成分,正面
643,_,不错,整体,正面
643,_,还不错,整体,正面
644,_,不错,整体,正面
645,_,过敏了,使用体验,负面
645,_,过敏,使用体验,负面
646,隔离,喜欢,整体,正面
646,_,非常喜欢,整体,正面
647,_,不错,整体,正面
647,_,是正品,真伪,正面
648,_,很舒服,使用体验,正面
648,_,舒服,使用体验,正面
649,包装,可以,整体,正面
649,产品,一样,气味,正面
650,卸妆,很好,整体,正面
650,隔离,好,整体,正面
651,提亮,好用,整体,正面
651,_,好,整体,正面
652,_,很好,整体,正面
652,_,好,整体,正面
653,泡沫,喜欢,整体,正面
653,清洁力,强,功效,正面
654,活动,好用,整体,正面
654,_,好,整体,正面
655,味道,可以,整体,正面
655,味,淡淡的,气味,正面
656,效果,不错,整体,正面
657,保湿效果,不错,整体,正面
657,效果,好用,整体,正面
658,保湿,保湿,功效,正面
658,_,挺保湿,功效,正面
659,产品,不错,整体,正面
659,_,喜欢,整体,正面
660,_,正品,真伪,正面
660,_,放心,整体,正面
661,_,不错,整体,正面
661,_,还不错,整体,正面
662,物流,很好,整体,正面
662,包装,快,物流,正面
663,_,不错,整体,正面
663,_,很好,整体,正面
664,泡沫,挺好的,整体,正面
664,保湿,好,整体,正面
665,味,好,整体,正面
665,_,便宜,价格,正面
666,保湿效果,很好,整体,正面
666,效果,好,整体,正面
667,_,很好,整体,正面
667,_,很好用,整体,正面
668,物流,快,物流,正面
668,_,不刺激,使用体验,正面
669,_,不错,整体,正面
669,_,还不错,整体,正面
670,_,不错,整体,正面
670,_,很不错,整体,正面
671,快递,快,物流,正面
671,卸妆,挺快的,物流,正面
672,补水效果,不错,整体,正面
672,补水,好用,整体,正面
673,效果,很好,整体,正面
673,_,好,整体,正面
674,气味,好,整体,正面
674,味,便宜,价格,正面
675,_,好用,整体,正面
675,_,好,整体,正面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,价格,很快,物流,正面
677,包装,快,物流,正面
678,盒子,不错,整体,正面
678,_,划算,价格,正面
679,_,很喜欢,整体,正面
679,_,喜欢,整体,正面
680,保湿,还行,整体,正面
680,价钱,不卡粉,使用体验,正面
681,快递,快,物流,正面
681,速度,超快,物流,正面
682,活动,超值,价格,正面
682,_,真的,真伪,正面
683,_,挺好的,整体,正面
683,_,好,整体,正面
684,浮粉,轻薄,使用体验,正面
684,_,浮粉,使用体验,负面
685,_,便宜,价格,正面
685,_,还行,整体,正面
686,效果,不错,整体,正面
686,颜色,好用,整体,正面
687,_,好,整体,正面
687,_,非常好,整体,正面
688,_,很好,整体,正面
688,_,很好用,整体,正面
689,价格,很好,整体,正面
689,活动,很好用,整体,正面
690,_,不错,整体,正面
690,_,还不错,整体,正面
691,物流,不错,整体,正面
691,隔离,很快,物流,正面
692,物流,不错,整体,正面
692,_,快,物流,正面
693,效果,不错,整体,正面
693,隔离,很好,整体,正面
694,护肤,好用,整体,正面
694,_,好,整体,正面
695,_,好用,整体,正面
695,_,好,整体,正面
696,活动,实惠,价格,正面
697,包装,挺好的,整体,正面
697,态度,好,整体,正面
698,上妆,好评,整体,正面
698,好评,好,整体,正面
699,好评,好评,整体,正面
699,时间,好,整体,正面
700,_,好用,整体,正面
700,_,好,整体,正面
701,瓶子,好用,整体,正面
701,_,好,整体,正面
702,好评,不错,整体,正面
702,_,很好,整体,正面
703,活动,还可以,整体,正面
703,活动力度,可以,整体,正面
704,味,假的,真伪,负面
704,外壳,_,包装,正面
705,物流,快,物流,正面
705,速度,真是快,物流,正面
706,物流,不错,整体,正面
706,补水效果,快,物流,正面
707,_,不错,整体,正面
707,_,满意,整体,正面
708,_,不错,整体,正面
708,_,还不错,整体,正面
709,精华,很好,整体,正面
709,精华液,好,整体,正面
710,补水效果,好,整体,正面
710,补水,补水,功效,正面
711,_,挺好的,整体,正面
711,_,好,整体,正面
712,物流,很快,物流,正面
712,_,快,物流,正面
713,_,好用,整体,正面
713,_,好,整体,正面
714,_,不错,整体,正面
714,_,应该不错,整体,正面
715,物流,不错,整体,正面
715,_,快,物流,正面
716,补水效果,不错,整体,正面
716,补水,还不错,整体,正面
717,泡沫,满意,整体,正面
717,_,细腻,使用体验,正面
718,肤色,挺好的,整体,正面
718,_,好,整体,正面
719,_,好,整体,正面
719,_,不好,整体,负面
720,效果,不错,整体,正面
720,美白效果,挺好的,整体,正面
721,_,不错,整体,正面
722,痘痘,清爽,使用体验,正面
722,_,不适合,功效,负面
723,_,一般,整体,中性
724,_,不错,整体,正面
724,_,还不错,整体,正面
725,好评,好用,整体,正面
725,_,好评,整体,正面
726,发货,快,物流,正面
726,价钱,是正品,真伪,正面
727,补水,很好,整体,正面
727,保湿,很好用,整体,正面
728,精华,还可以,整体,正面
728,_,可以,整体,正面
729,_,很好,整体,正面
729,_,很好用,整体,正面
730,卸妆,不错,整体,正面
730,水,_,成分,正面
731,_,好,整体,正面
731,_,一般,整体,中性
732,_,不错,整体,正面
732,_,很喜欢,整体,正面
733,_,一般,整体,中性
734,性价比,很好,整体,正面
734,水,很好用,整体,正面
735,_,不错,整体,正面
735,_,还不错,整体,正面
736,物流,快,物流,正面
736,_,挺快,物流,正面
737,降价,好,整体,正面
737,价,没有,包装,负面
738,物流,不错,整体,正面
738,水分,快,物流,正面
739,_,喜欢,整体,正面
739,_,很满意,整体,正面
740,_,满意,整体,正面
740,_,挺满意的,整体,正面
741,补水效果,不错,整体,正面
741,补水,补水,功效,正面
742,物流,很快,物流,正面
742,_,快,物流,正面
743,清洁能力,好用,整体,正面
743,清洁,好,整体,正面
744,味道,不错,整体,正面
744,保湿,很不错,整体,正面
745,肤色,好用,整体,正面
745,_,好,整体,正面
746,效果,不错,整体,正面
746,_,好,整体,正面
747,速度,快,物流,正面
747,发货,挺快,物流,正面
748,效果,好,整体,正面
748,防晒效果,挺好,整体,正面
749,礼品,_,价格,正面
750,效果,很好,整体,正面
750,_,好,整体,正面
751,服务,不错,整体,正面
751,性价比,快,物流,正面
752,_,好,整体,正面
752,_,还好,整体,正面
753,物流,很喜欢,整体,正面
753,价格,快,物流,正面
754,_,好,整体,正面
754,_,还好,整体,正面
755,_,很好,整体,正面
755,_,很快,物流,正面
756,_,好,整体,正面
756,_,没有,包装,负面
757,效果,好用,整体,正面
757,_,好,整体,正面
758,快递,不错,整体,正面
758,质量,快,物流,正面
759,_,还可以,整体,正面
759,_,可以,整体,正面
760,活动,不错,整体,正面
760,效果,实惠,价格,正面
761,活动,好,整体,正面
761,_,给力,物流,正面
762,包装,不错,整体,正面
762,质量,很好,整体,正面
763,老板,不错,整体,正面
763,_,没,价格,负面
764,_,好,整体,正面
764,_,便宜,价格,正面
765,发货,不错,整体,正面
765,_,很快,物流,正面
766,活动,赞,整体,正面
766,产品,很值,价格,正面
767,_,好用,整体,正面
767,_,好,整体,正面
768,_,不错,整体,正面
768,_,一直用,整体,正面
769,白的,不错,整体,正面
769,_,好用,整体,正面
770,味道,很喜欢,整体,正面
770,味,喜欢,整体,正面
771,物流,很快,物流,正面
771,效果,快,物流,正面
772,到货,降价,价格,负面
772,降价,_,价格,负面
773,提亮肤色,提亮肤色,功效,正面
773,提亮,大爱,整体,正面
774,_,不错,整体,正面
774,_,还不错,整体,正面
775,价格,快,物流,正面
775,服务,好,整体,正面
776,味道,好用,整体,正面
776,味,好,整体,正面
777,水,水润,使用体验,正面
777,_,挺水润,使用体验,正面
778,味道,好,整体,正面
778,味,便宜,价格,正面
779,保湿效果,很好,整体,正面
779,效果,好用,整体,正面
780,味道,好,整体,正面
780,颜色,喜欢,整体,正面
781,_,好,整体,正面
781,_,便宜,价格,正面
782,礼物,不错,整体,正面
782,_,真心不错,整体,正面
783,补水效果,不错,整体,正面
783,补水,很不错,整体,正面
784,补水效果,不错,整体,正面
784,快递,快,物流,正面
785,瓶子,不错,整体,正面
785,_,很好,整体,正面
786,_,自然,功效,正面
786,_,服帖,使用体验,正面
787,_,很干,使用体验,负面
787,_,不值,整体,负面
788,速度,不错,整体,正面
788,礼品,还不错,整体,正面
789,_,好用,整体,正面
789,_,好,整体,正面
790,_,好,整体,正面
790,_,便宜,价格,正面
791,_,不错,整体,正面
791,_,太干,使用体验,负面
792,_,白,功效,正面
793,味道,很好,整体,正面
793,味,很好用,整体,正面
794,_,过敏,使用体验,负面
795,味道,香香的,气味,正面
795,效果,漂亮,包装,正面
796,物流,很快,物流,正面
796,补水效果,快,物流,正面
797,_,很适合,整体,正面
797,_,适合,整体,正面
798,_,快,物流,正面
798,_,就是快,物流,正面
799,补水,不错,整体,正面
799,效果,很不错,整体,正面
800,_,不错,整体,正面
800,_,还不错,整体,正面
801,盒子,很好,整体,正面
801,_,好用,整体,正面
802,价格,很好,整体,正面
802,香味,好,整体,正面
803,_,很好,整体,正面
803,_,好,整体,正面
804,物流,快,物流,正面
804,包装,好,整体,正面
805,价格,挺好的,整体,正面
805,价,好,整体,正面
806,_,还可以,整体,正面
806,_,好用,整体,正面
807,活动,给力,物流,正面
807,_,没有,包装,负面
808,_,很好,整体,正面
808,_,好,整体,正面
809,好评,好评,整体,正面
809,_,好,整体,正面
810,味道,很好,整体,正面
810,味,好,整体,正面
811,补水效果,不错,整体,正面
811,补水,好用,整体,正面
812,_,不错,整体,正面
812,_,还不错,整体,正面
813,物流,好用,整体,正面
813,上妆,很快,物流,正面
814,活动,很划算,价格,正面
814,_,划算,价格,正面
815,包装,好,整体,正面
815,_,多,成分,正面
816,快递,快,物流,正面
816,_,支持,整体,正面
817,物流,快,物流,正面
817,清洁能力,给力,物流,正面
818,_,不错,整体,正面
818,_,不刺激,使用体验,正面
819,补水效果,好用,整体,正面
819,补水,好,整体,正面
820,活动,好,整体,正面
820,效果,实惠,价格,正面
821,_,不错,整体,正面
821,_,还不错,整体,正面
822,浮粉,很好,整体,正面
822,_,好,整体,正面
823,_,很喜欢,整体,正面
823,_,喜欢,整体,正面
824,_,很好,整体,正面
824,_,很好用,整体,正面
825,质量,不错,整体,正面
825,量,满意,整体,正面
826,_,好,整体,正面
826,_,更好,整体,正面
827,卸妆,不错,整体,正面
827,隔离,很好,整体,正面
828,快递,好用,整体,正面
828,速度,快,物流,正面
829,补水效果,挺好的,整体,正面
829,补水,好,整体,正面
830,物流,很好,整体,正面
830,_,很快,物流,正面
831,_,是正品,真伪,正面
831,_,正品,真伪,正面
832,_,还可以,整体,正面
832,_,可以,整体,正面
833,乳液,没有,包装,负面
833,泡泡,垃圾,整体,负面
834,_,挺好的,整体,正面
834,_,好,整体,正面
835,成膜,好用,整体,正面
835,_,挺好的,整体,正面
836,性价比,很好,整体,正面
836,保湿,好,整体,正面
837,价位,不错,整体,正面
837,价,还不错,整体,正面
838,_,很好,整体,正面
838,_,好,整体,正面
839,效果,挺好的,整体,正面
839,上妆效果,好,整体,正面
840,包装,还可以,整体,正面
840,卸妆,可以,整体,正面
841,活动,好用,整体,正面
841,活动价,好,整体,正面
842,护肤,喜欢,整体,正面
842,泡泡,还行,整体,正面
843,物流,不错,整体,正面
843,_,快,物流,正面
844,_,好用,整体,正面
844,_,好,整体,正面
845,_,不错,整体,正面
845,_,很不错,整体,正面
846,物流,快,物流,正面
846,好评,好评,整体,正面
847,_,实惠,价格,正面
847,_,很实惠,价格,正面
848,快递,不错,整体,正面
848,保湿,挺好的,整体,正面
849,活动,划算,价格,正面
849,_,挺划算的,价格,正面
850,_,没,价格,负面
850,_,发错,物流,负面
851,_,不错,整体,正面
851,_,还不错,整体,正面
852,效果,很好,整体,正面
852,_,很好用,整体,正面
853,上妆,好,整体,正面
853,_,轻薄,使用体验,正面
854,质量,不错,整体,正面
854,量,不错的,整体,正面
855,保湿效果,挺好的,整体,正面
855,效果,好,整体,正面
856,包装,挺好的,整体,正面
856,到货,好,整体,正面
857,_,还可以,整体,正面
857,_,可以,整体,正面
858,_,不错,整体,正面
858,_,很好,整体,正面
859,_,很好,整体,正面
859,_,好,整体,正面
860,保湿,很好,整体,正面
860,_,很好用,整体,正面
861,_,很棒,整体,正面
861,_,有点油,使用体验,负面
862,快递,快,物流,正面
862,送货,一样,气味,正面
863,_,好,整体,正面
863,_,油,使用体验,负面
864,_,很好,整体,正面
864,_,很好用,整体,正面
865,保湿,保湿,功效,正面
865,_,挺保湿,功效,正面
866,_,好用,整体,正面
866,_,好,整体,正面
867,遮暇,还可以,整体,正面
867,_,可以,整体,正面
868,赠品,不错,整体,正面
868,_,很喜欢,整体,正面
869,产品,好用,整体,正面
869,_,好,整体,正面
870,价,不错,整体,正面
871,护肤,不错,整体,正面
871,_,还不错,整体,正面
872,补水效果,好,整体,正面
872,补水,非常好,整体,正面
873,包装,挺好的,整体,正面
873,_,好,整体,正面
874,客服,好评,整体,正面
874,好评,好,整体,正面
875,味道,细腻,使用体验,正面
875,隔离,清香,气味,正面
876,_,便宜,价格,正面
877,_,好用,整体,正面
877,_,好,整体,正面
878,_,很喜欢,整体,正面
878,_,喜欢,整体,正面
879,_,不错,整体,正面
879,_,轻薄,使用体验,正面
880,活动,不错,整体,正面
880,补水,保湿,功效,正面
881,_,不错,整体,正面
881,_,很服帖,使用体验,正面
882,补水,很好,整体,正面
882,精华,很好用,整体,正面
883,_,喜欢,整体,正面
883,_,非常喜欢,整体,正面
884,送货,很高,价格,正面
884,_,高,价格,正面
885,_,还可以,整体,正面
885,_,可以,整体,正面
886,_,不错,整体,正面
886,_,还不错,整体,正面
887,隔离,好用,整体,正面
887,_,好,整体,正面
888,遮瑕,好用,整体,正面
888,_,好,整体,正面
889,价格,快,物流,正面
889,快递,实惠,价格,正面
890,价格,好,整体,正面
890,活动,还行,整体,正面
891,产品,很满意,整体,正面
891,_,满意,整体,正面
892,_,好用,整体,正面
892,_,好,整体,正面
893,质量,很好,整体,正面
893,量,好,整体,正面
894,效果,快,物流,正面
895,_,好用,整体,正面
895,_,好,整体,正面
896,颜色,好用,整体,正面
896,_,好,整体,正面
897,_,不错,整体,正面
897,_,一直用,整体,正面
898,产品,很好,整体,正面
898,_,很好用,整体,正面
899,泡沫,不干,使用体验,正面
899,_,干净,功效,正面
900,_,好,整体,正面
900,_,喜欢,整体,正面
901,_,滋润,使用体验,正面
901,_,非常滋润,使用体验,正面
902,活动,好评,整体,正面
902,到货,好,整体,正面
903,清洁,好,整体,正面
903,设计,喜欢,整体,正面
904,卸妆,不错,整体,正面
904,价,还不错,整体,正面
905,_,很满意,整体,正面
905,_,满意,整体,正面
906,快寄,快,物流,正面
906,_,很给力,物流,正面
907,活动,好用,整体,正面
907,_,好,整体,正面
908,精华,很多,成分,正面
908,保湿,保湿,功效,正面
909,物流,快,物流,正面
909,_,好,整体,正面
910,颜色,很适合,整体,正面
910,收货,及时,物流,正面
911,隔离,不错,整体,正面
911,_,好,整体,正面
912,酒精味,很好,整体,正面
912,味,好,整体,正面
913,活动,不错,整体,正面
913,产品,很多,成分,正面
914,_,很好,整体,正面
914,_,好,整体,正面
915,_,不错,整体,正面
915,_,还不错,整体,正面
916,活动,快,物流,正面
916,快递,很多,成分,正面
917,效果,好用,整体,正面
917,提亮肤色,好,整体,正面
918,_,不错,整体,正面
918,_,真心不错,整体,正面
919,_,不错,整体,正面
919,_,还不错,整体,正面
920,味道,是正品,真伪,正面
920,味,正品,真伪,正面
921,_,好用,整体,正面
921,_,好,整体,正面
922,_,还可以,整体,正面
922,_,可以,整体,正面
923,快递,快,物流,正面
923,_,很给力,物流,正面
924,保湿效果,不错,整体,正面
924,效果,还不错,整体,正面
925,活动,很好,整体,正面
925,补水效果,好用,整体,正面
926,味道,不错,整体,正面
926,保湿,挺好的,整体,正面
927,味道,挺好的,整体,正面
927,补水,好,整体,正面
928,产品,很好,整体,正面
928,_,好,整体,正面
929,_,好,整体,正面
929,_,一如既往的好,整体,正面
930,_,好,整体,正面
930,_,喜欢,整体,正面
931,_,没,价格,负面
931,_,小小,尺寸,负面
932,物流,快,物流,正面
932,_,也快,物流,正面
